step,std_feature
17,0.88960862159729
35,0.9088519215583801
53,0.9261541366577148
71,0.9118317365646362
89,0.9081611633300781
107,0.9080649614334106
125,0.9025753736495972
143,0.8951724767684937
161,0.8890905380249023
179,0.8763757944107056
197,0.8713275194168091
215,0.8621100187301636
233,0.8511121273040771
251,0.8441208600997925
269,0.8313858509063721
287,0.8274344801902771
305,0.8208242654800415
323,0.8105304837226868
341,0.8047022819519043
359,0.7960270643234253
377,0.7858704924583435
395,0.7794570922851562
413,0.7706167101860046
431,0.7606250047683716
449,0.7553431987762451
467,0.7468048334121704
485,0.7396544814109802
503,0.732823371887207
521,0.7266190052032471
539,0.7196928262710571
557,0.7075520157814026
575,0.7020800113677979
593,0.6963688731193542
611,0.689107358455658
629,0.6821753978729248
647,0.672806978225708
665,0.66768479347229
683,0.659786581993103
701,0.6529216766357422
719,0.6461268067359924
737,0.6414960622787476
755,0.6334950923919678
773,0.626621663570404
791,0.6196475625038147
809,0.6141710877418518
827,0.6074102520942688
845,0.6021959185600281
863,0.5955498218536377
881,0.5888824462890625
899,0.5829073786735535
917,0.5767724514007568
935,0.5714556574821472
953,0.5650848746299744
971,0.5600658655166626
989,0.5529256463050842
1007,0.5484024882316589
1025,0.5421116352081299
1043,0.5382468700408936
1061,0.5330864191055298
1079,0.526382327079773
1097,0.5211235284805298
1115,0.5170850157737732
1133,0.5119243264198303
1151,0.5056402087211609
1169,0.5015097856521606
1187,0.494297057390213
1205,0.4905984699726105
1223,0.4859525263309479
1241,0.4810510575771332
1259,0.47549107670783997
1277,0.47186365723609924
1295,0.4669683575630188
1313,0.46318525075912476
1331,0.45788803696632385
1349,0.4535316824913025
1367,0.44972485303878784
1385,0.4445636570453644
1403,0.4411752223968506
1421,0.43654707074165344
1439,0.4316229522228241
1457,0.4281664192676544
1475,0.4248192310333252
1493,0.4198136031627655
1511,0.4158918857574463
1529,0.41147321462631226
1547,0.4081288278102875
1565,0.40449684858322144
1583,0.4003468155860901
1601,0.3962615132331848
1619,0.3927212953567505
1637,0.38985955715179443
1655,0.3858262300491333
1673,0.3829456865787506
1691,0.3790423274040222
1709,0.375332236289978
1727,0.3715971112251282
1745,0.36793363094329834
